//
//    Name:     cp950 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          1/7/2000
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp950 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp950 order
//
0x0000:0x00,	//NULL
0x2164:0xA2BD,	//ROMAN NUMERAL FIVE
0x2165:0xA2BE,	//ROMAN NUMERAL SIX
0x2166:0xA2BF,	//ROMAN NUMERAL SEVEN
0x2167:0xA2C0,	//ROMAN NUMERAL EIGHT
0x2168:0xA2C1,	//ROMAN NUMERAL NINE
0x2169:0xA2C2,	//ROMAN NUMERAL TEN
0x3021:0xA2C3,	//HANGZHOU NUMERAL ONE
0x3022:0xA2C4,	//HANGZHOU NUMERAL TWO
0x3023:0xA2C5,	//HANGZHOU NUMERAL THREE
0x3024:0xA2C6,	//HANGZHOU NUMERAL FOUR
0x3025:0xA2C7,	//HANGZHOU NUMERAL FIVE
0x3026:0xA2C8,	//HANGZHOU NUMERAL SIX
0x3027:0xA2C9,	//HANGZHOU NUMERAL SEVEN
0x3028:0xA2CA,	//HANGZHOU NUMERAL EIGHT
0x3029:0xA2CB,	//HANGZHOU NUMERAL NINE
0x5341:0xA2CC,	//CJK UNIFIED IDEOGRAPH
0x5344:0xA2CD,	//CJK UNIFIED IDEOGRAPH
0x5345:0xA2CE,	//CJK UNIFIED IDEOGRAPH
0xFF21:0xA2CF,	//FULLWIDTH LATIN CAPITAL LETTER A
0xFF22:0xA2D0,	//FULLWIDTH LATIN CAPITAL LETTER B
0xFF23:0xA2D1,	//FULLWIDTH LATIN CAPITAL LETTER C
0xFF24:0xA2D2,	//FULLWIDTH LATIN CAPITAL LETTER D
0xFF25:0xA2D3,	//FULLWIDTH LATIN CAPITAL LETTER E
0xFF26:0xA2D4,	//FULLWIDTH LATIN CAPITAL LETTER F
0xFF27:0xA2D5,	//FULLWIDTH LATIN CAPITAL LETTER G
0xFF28:0xA2D6,	//FULLWIDTH LATIN CAPITAL LETTER H
0xFF29:0xA2D7,	//FULLWIDTH LATIN CAPITAL LETTER I
0xFF2A:0xA2D8,	//FULLWIDTH LATIN CAPITAL LETTER J
0xFF2B:0xA2D9,	//FULLWIDTH LATIN CAPITAL LETTER K
0xFF2C:0xA2DA,	//FULLWIDTH LATIN CAPITAL LETTER L
0xFF2D:0xA2DB,	//FULLWIDTH LATIN CAPITAL LETTER M
0xFF2E:0xA2DC,	//FULLWIDTH LATIN CAPITAL LETTER N
0xFF2F:0xA2DD,	//FULLWIDTH LATIN CAPITAL LETTER O
0xFF30:0xA2DE,	//FULLWIDTH LATIN CAPITAL LETTER P
0xFF31:0xA2DF,	//FULLWIDTH LATIN CAPITAL LETTER Q
0xFF32:0xA2E0,	//FULLWIDTH LATIN CAPITAL LETTER R
0xFF33:0xA2E1,	//FULLWIDTH LATIN CAPITAL LETTER S
0xFF34:0xA2E2,	//FULLWIDTH LATIN CAPITAL LETTER T
0xFF35:0xA2E3,	//FULLWIDTH LATIN CAPITAL LETTER U
0xFF36:0xA2E4,	//FULLWIDTH LATIN CAPITAL LETTER V
0xFF37:0xA2E5,	//FULLWIDTH LATIN CAPITAL LETTER W
0xFF38:0xA2E6,	//FULLWIDTH LATIN CAPITAL LETTER X
0xFF39:0xA2E7,	//FULLWIDTH LATIN CAPITAL LETTER Y
0xFF3A:0xA2E8,	//FULLWIDTH LATIN CAPITAL LETTER Z
0xFF41:0xA2E9,	//FULLWIDTH LATIN SMALL LETTER A
0xFF42:0xA2EA,	//FULLWIDTH LATIN SMALL LETTER B
0xFF43:0xA2EB,	//FULLWIDTH LATIN SMALL LETTER C
0xFF44:0xA2EC,	//FULLWIDTH LATIN SMALL LETTER D
0xFF45:0xA2ED,	//FULLWIDTH LATIN SMALL LETTER E
0xFF46:0xA2EE,	//FULLWIDTH LATIN SMALL LETTER F
0xFF47:0xA2EF,	//FULLWIDTH LATIN SMALL LETTER G
0xFF48:0xA2F0,	//FULLWIDTH LATIN SMALL LETTER H
0xFF49:0xA2F1,	//FULLWIDTH LATIN SMALL LETTER I
0xFF4A:0xA2F2,	//FULLWIDTH LATIN SMALL LETTER J
0xFF4B:0xA2F3,	//FULLWIDTH LATIN SMALL LETTER K
0xFF4C:0xA2F4,	//FULLWIDTH LATIN SMALL LETTER L
0xFF4D:0xA2F5,	//FULLWIDTH LATIN SMALL LETTER M
0xFF4E:0xA2F6,	//FULLWIDTH LATIN SMALL LETTER N
0xFF4F:0xA2F7,	//FULLWIDTH LATIN SMALL LETTER O
0xFF50:0xA2F8,	//FULLWIDTH LATIN SMALL LETTER P
0xFF51:0xA2F9,	//FULLWIDTH LATIN SMALL LETTER Q
0xFF52:0xA2FA,	//FULLWIDTH LATIN SMALL LETTER R
0xFF53:0xA2FB,	//FULLWIDTH LATIN SMALL LETTER S
0xFF54:0xA2FC,	//FULLWIDTH LATIN SMALL LETTER T
0xFF55:0xA2FD,	//FULLWIDTH LATIN SMALL LETTER U
0xFF56:0xA2FE,	//FULLWIDTH LATIN SMALL LETTER V
0xFF57:0xA340,	//FULLWIDTH LATIN SMALL LETTER W
0xFF58:0xA341,	//FULLWIDTH LATIN SMALL LETTER X
0xFF59:0xA342,	//FULLWIDTH LATIN SMALL LETTER Y
0xFF5A:0xA343,	//FULLWIDTH LATIN SMALL LETTER Z
0x0391:0xA344,	//GREEK CAPITAL LETTER ALPHA
0x0392:0xA345,	//GREEK CAPITAL LETTER BETA
0x0393:0xA346,	//GREEK CAPITAL LETTER GAMMA
0x0394:0xA347,	//GREEK CAPITAL LETTER DELTA
0x0395:0xA348,	//GREEK CAPITAL LETTER EPSILON
0x0396:0xA349,	//GREEK CAPITAL LETTER ZETA
0x0397:0xA34A,	//GREEK CAPITAL LETTER ETA
0x0398:0xA34B,	//GREEK CAPITAL LETTER THETA
0x0399:0xA34C,	//GREEK CAPITAL LETTER IOTA
0x039A:0xA34D,	//GREEK CAPITAL LETTER KAPPA
0x039B:0xA34E,	//GREEK CAPITAL LETTER LAMDA
0x039C:0xA34F,	//GREEK CAPITAL LETTER MU
0x039D:0xA350,	//GREEK CAPITAL LETTER NU
0x039E:0xA351,	//GREEK CAPITAL LETTER XI
0x039F:0xA352,	//GREEK CAPITAL LETTER OMICRON
0x03A0:0xA353,	//GREEK CAPITAL LETTER PI
0x03A1:0xA354,	//GREEK CAPITAL LETTER RHO
0x03A3:0xA355,	//GREEK CAPITAL LETTER SIGMA
0x03A4:0xA356,	//GREEK CAPITAL LETTER TAU
0x03A5:0xA357,	//GREEK CAPITAL LETTER UPSILON
0x03A6:0xA358,	//GREEK CAPITAL LETTER PHI
0x03A7:0xA359,	//GREEK CAPITAL LETTER CHI
0x03A8:0xA35A,	//GREEK CAPITAL LETTER PSI
0x03A9:0xA35B,	//GREEK CAPITAL LETTER OMEGA
0x03B1:0xA35C,	//GREEK SMALL LETTER ALPHA
0x03B2:0xA35D,	//GREEK SMALL LETTER BETA
0x03B3:0xA35E,	//GREEK SMALL LETTER GAMMA
0x03B4:0xA35F,	//GREEK SMALL LETTER DELTA
0x03B5:0xA360,	//GREEK SMALL LETTER EPSILON
0x03B6:0xA361,	//GREEK SMALL LETTER ZETA
0x03B7:0xA362,	//GREEK SMALL LETTER ETA
0x03B8:0xA363,	//GREEK SMALL LETTER THETA
0x03B9:0xA364,	//GREEK SMALL LETTER IOTA
0x03BA:0xA365,	//GREEK SMALL LETTER KAPPA
0x03BB:0xA366,	//GREEK SMALL LETTER LAMDA
0x03BC:0xA367,	//GREEK SMALL LETTER MU
0x03BD:0xA368,	//GREEK SMALL LETTER NU
0x03BE:0xA369,	//GREEK SMALL LETTER XI
0x03BF:0xA36A,	//GREEK SMALL LETTER OMICRON
0x03C0:0xA36B,	//GREEK SMALL LETTER PI
0x03C1:0xA36C,	//GREEK SMALL LETTER RHO
0x03C3:0xA36D,	//GREEK SMALL LETTER SIGMA
0x03C4:0xA36E,	//GREEK SMALL LETTER TAU
0x03C5:0xA36F,	//GREEK SMALL LETTER UPSILON
0x03C6:0xA370,	//GREEK SMALL LETTER PHI
0x03C7:0xA371,	//GREEK SMALL LETTER CHI
0x03C8:0xA372,	//GREEK SMALL LETTER PSI
0x03C9:0xA373,	//GREEK SMALL LETTER OMEGA
0x3105:0xA374,	//BOPOMOFO LETTER B
0x3106:0xA375,	//BOPOMOFO LETTER P
0x3107:0xA376,	//BOPOMOFO LETTER M
0x3108:0xA377,	//BOPOMOFO LETTER F
0x3109:0xA378,	//BOPOMOFO LETTER D
0x310A:0xA379,	//BOPOMOFO LETTER T
0x310B:0xA37A,	//BOPOMOFO LETTER N
0x310C:0xA37B,	//BOPOMOFO LETTER L
0x310D:0xA37C,	//BOPOMOFO LETTER G
0x310E:0xA37D,	//BOPOMOFO LETTER K
0x310F:0xA37E,	//BOPOMOFO LETTER H
0x3110:0xA3A1,	//BOPOMOFO LETTER J
0x3111:0xA3A2,	//BOPOMOFO LETTER Q
0x3112:0xA3A3,	//BOPOMOFO LETTER X
0x3113:0xA3A4,	//BOPOMOFO LETTER ZH
0x3114:0xA3A5,	//BOPOMOFO LETTER CH
0x3115:0xA3A6,	//BOPOMOFO LETTER SH
0x3116:0xA3A7,	//BOPOMOFO LETTER R
0x3117:0xA3A8,	//BOPOMOFO LETTER Z
0x3118:0xA3A9,	//BOPOMOFO LETTER C
0x3119:0xA3AA,	//BOPOMOFO LETTER S
0x311A:0xA3AB,	//BOPOMOFO LETTER A
0x311B:0xA3AC,	//BOPOMOFO LETTER O
0x311C:0xA3AD,	//BOPOMOFO LETTER E
0x311D:0xA3AE,	//BOPOMOFO LETTER EH
0x311E:0xA3AF,	//BOPOMOFO LETTER AI
0x311F:0xA3B0,	//BOPOMOFO LETTER EI
0x3120:0xA3B1,	//BOPOMOFO LETTER AU
0x3121:0xA3B2,	//BOPOMOFO LETTER OU
0x3122:0xA3B3,	//BOPOMOFO LETTER AN
0x3123:0xA3B4,	//BOPOMOFO LETTER EN
0x3124:0xA3B5,	//BOPOMOFO LETTER ANG
0x3125:0xA3B6,	//BOPOMOFO LETTER ENG
0x3126:0xA3B7,	//BOPOMOFO LETTER ER
0x3127:0xA3B8,	//BOPOMOFO LETTER I
0x3128:0xA3B9,	//BOPOMOFO LETTER U
0x3129:0xA3BA,	//BOPOMOFO LETTER IU
0x02D9:0xA3BB,	//DOT ABOVE
0x02C9:0xA3BC,	//MODIFIER LETTER MACRON
0x02CA:0xA3BD,	//MODIFIER LETTER ACUTE ACCENT
0x02C7:0xA3BE,	//CARON
0x02CB:0xA3BF,	//MODIFIER LETTER GRAVE ACCENT
0x20AC:0xA3E1,	//EURO SIGN
0x4E00:0xA440,	//CJK UNIFIED IDEOGRAPH
0x4E59:0xA441,	//CJK UNIFIED IDEOGRAPH
0x4E01:0xA442,	//CJK UNIFIED IDEOGRAPH
0x4E03:0xA443,	//CJK UNIFIED IDEOGRAPH
0x4E43:0xA444,	//CJK UNIFIED IDEOGRAPH
0x4E5D:0xA445,	//CJK UNIFIED IDEOGRAPH
0x4E86:0xA446,	//CJK UNIFIED IDEOGRAPH
0x4E8C:0xA447,	//CJK UNIFIED IDEOGRAPH
0x4EBA:0xA448,	//CJK UNIFIED IDEOGRAPH
0x513F:0xA449,	//CJK UNIFIED IDEOGRAPH
0x5165:0xA44A,	//CJK UNIFIED IDEOGRAPH
0x516B:0xA44B,	//CJK UNIFIED IDEOGRAPH
0x51E0:0xA44C,	//CJK UNIFIED IDEOGRAPH
0x5200:0xA44D,	//CJK UNIFIED IDEOGRAPH
0x5201:0xA44E,	//CJK UNIFIED IDEOGRAPH
0x529B:0xA44F,	//CJK UNIFIED IDEOGRAPH
0x5315:0xA450,	//CJK UNIFIED IDEOGRAPH
0x5341:0xA451,	//CJK UNIFIED IDEOGRAPH
0x535C:0xA452,	//CJK UNIFIED IDEOGRAPH
0x53C8:0xA453,	//CJK UNIFIED IDEOGRAPH
0x4E09:0xA454,	//CJK UNIFIED IDEOGRAPH
0x4E0B:0xA455,	//CJK UNIFIED IDEOGRAPH
0x4E08:0xA456,	//CJK UNIFIED IDEOGRAPH
0x4E0A:0xA457,	//CJK UNIFIED IDEOGRAPH
0x4E2B:0xA458,	//CJK UNIFIED IDEOGRAPH
0x4E38:0xA459,	//CJK UNIFIED IDEOGRAPH
0x51E1:0xA45A,	//CJK UNIFIED IDEOGRAPH
0x4E45:0xA45B,	//CJK UNIFIED IDEOGRAPH
0x4E48:0xA45C,	//CJK UNIFIED IDEOGRAPH
0x4E5F:0xA45D,	//CJK UNIFIED IDEOGRAPH
0x4E5E:0xA45E,	//CJK UNIFIED IDEOGRAPH
0x4E8E:0xA45F,	//CJK UNIFIED IDEOGRAPH
0x4EA1:0xA460,	//CJK UNIFIED IDEOGRAPH
0x5140:0xA461,	//CJK UNIFIED IDEOGRAPH
0x5203:0xA462,	//CJK UNIFIED IDEOGRAPH
0x52FA:0xA463,	//CJK UNIFIED IDEOGRAPH
0x5343:0xA464,	//CJK UNIFIED IDEOGRAPH
0x53C9:0xA465,	//CJK UNIFIED IDEOGRAPH
0x53E3:0xA466,	//CJK UNIFIED IDEOGRAPH
0x571F:0xA467,	//CJK UNIFIED IDEOGRAPH
0x58EB:0xA468,	//CJK UNIFIED IDEOGRAPH
0x5915:0xA469,	//CJK UNIFIED IDEOGRAPH
0x5927:0xA46A,	//CJK UNIFIED IDEOGRAPH
0x5973:0xA46B,	//CJK UNIFIED IDEOGRAPH
0x5B50:0xA46C,	//CJK UNIFIED IDEOGRAPH
0x5B51:0xA46D,	//CJK UNIFIED IDEOGRAPH
0x5B53:0xA46E,	//CJK UNIFIED IDEOGRAPH
0x5BF8:0xA46F,	//CJK UNIFIED IDEOGRAPH
0x5C0F:0xA470,	//CJK UNIFIED IDEOGRAPH
0x5C22:0xA471,	//CJK UNIFIED IDEOGRAPH
0x5C38:0xA472,	//CJK UNIFIED IDEOGRAPH
0x5C71:0xA473,	//CJK UNIFIED IDEOGRAPH
0x5DDD:0xA474,	//CJK UNIFIED IDEOGRAPH
0x5DE5:0xA475,	//CJK UNIFIED IDEOGRAPH
0x5DF1:0xA476,	//CJK UNIFIED IDEOGRAPH
0x5DF2:0xA477,	//CJK UNIFIED IDEOGRAPH
0x5DF3:0xA478,	//CJK UNIFIED IDEOGRAPH
0x5DFE:0xA479,	//CJK UNIFIED IDEOGRAPH
0x5E72:0xA47A,	//CJK UNIFIED IDEOGRAPH
0x5EFE:0xA47B,	//CJK UNIFIED IDEOGRAPH
0x5F0B:0xA47C,	//CJK UNIFIED IDEOGRAPH
0x5F13:0xA47D,	//CJK UNIFIED IDEOGRAPH
0x624D:0xA47E,	//CJK UNIFIED IDEOGRAPH
0x4E11:0xA4A1,	//CJK UNIFIED IDEOGRAPH
0x4E10:0xA4A2,	//CJK UNIFIED IDEOGRAPH
0x4E0D:0xA4A3,	//CJK UNIFIED IDEOGRAPH
0x4E2D:0xA4A4,	//CJK UNIFIED IDEOGRAPH
0x4E30:0xA4A5,	//CJK UNIFIED IDEOGRAPH
0x4E39:0xA4A6,	//CJK UNIFIED IDEOGRAPH
0x4E4B:0xA4A7,	//CJK UNIFIED IDEOGRAPH
0x5C39:0xA4A8,	//CJK UNIFIED IDEOGRAPH
0x4E88:0xA4A9,	//CJK UNIFIED IDEOGRAPH
0x4E91:0xA4AA,	//CJK UNIFIED IDEOGRAPH
0x4E95:0xA4AB,	//CJK UNIFIED IDEOGRAPH
0x4E92:0xA4AC,	//CJK UNIFIED IDEOGRAPH
0x4E94:0xA4AD,	//CJK UNIFIED IDEOGRAPH
0x4EA2:0xA4AE,	//CJK UNIFIED IDEOGRAPH
0x4EC1:0xA4AF,	//CJK UNIFIED IDEOGRAPH
0x4EC0:0xA4B0,	//CJK UNIFIED IDEOGRAPH
0x4EC3:0xA4B1,	//CJK UNIFIED IDEOGRAPH
0x4EC6:0xA4B2,	//CJK UNIFIED IDEOGRAPH
0x4EC7:0xA4B3,	//CJK UNIFIED IDEOGRAPH
0x4ECD:0xA4B4,	//CJK UNIFIED IDEOGRAPH
0x4ECA:0xA4B5,	//CJK UNIFIED IDEOGRAPH
0x4ECB:0xA4B6,	//CJK UNIFIED IDEOGRAPH
0x4EC4:0xA4B7,	//CJK UNIFIED IDEOGRAPH
0x5143:0xA4B8,	//CJK UNIFIED IDEOGRAPH
0x5141:0xA4B9,	//CJK UNIFIED IDEOGRAPH
0x5167:0xA4BA,	//CJK UNIFIED IDEOGRAPH
0x516D:0xA4BB,	//CJK UNIFIED IDEOGRAPH
0x516E:0xA4BC,	//CJK UNIFIED IDEOGRAPH
0x516C:0xA4BD,	//CJK UNIFIED IDEOGRAPH
0x5197:0xA4BE,	//CJK UNIFIED IDEOGRAPH
0x51F6:0xA4BF,	//CJK UNIFIED IDEOGRAPH
0x5206:0xA4C0,	//CJK UNIFIED IDEOGRAPH
0x5207:0xA4C1,	//CJK UNIFIED IDEOGRAPH
0x5208:0xA4C2,	//CJK UNIFIED IDEOGRAPH
0x52FB:0xA4C3,	//CJK UNIFIED IDEOGRAPH
0x52FE:0xA4C4,	//CJK UNIFIED IDEOGRAPH
0x52FF:0xA4C5,	//CJK UNIFIED IDEOGRAPH
0x5316:0xA4C6,	//CJK UNIFIED IDEOGRAPH
0x5339:0xA4C7,	//CJK UNIFIED IDEOGRAPH
0x5348:0xA4C8,	//CJK UNIFIED IDEOGRAPH
0x5347:0xA4C9,	//CJK UNIFIED IDEOGRAPH
0x5345:0xA4CA,	//CJK UNIFIED IDEOGRAPH
0x535E:0xA4CB,	//CJK UNIFIED IDEOGRAPH
0x5384:0xA4CC,	//CJK UNIFIED IDEOGRAPH
0x53CB:0xA4CD,	//CJK UNIFIED IDEOGRAPH
0x53CA:0xA4CE,	//CJK UNIFIED IDEOGRAPH
0x53CD:0xA4CF,	//CJK UNIFIED IDEOGRAPH
0x58EC:0xA4D0,	//CJK UNIFIED IDEOGRAPH
0x5929:0xA4D1,	//CJK UNIFIED IDEOGRAPH
0x592B:0xA4D2,	//CJK UNIFIED IDEOGRAPH
0x592A:0xA4D3,	//CJK UNIFIED IDEOGRAPH
0x592D:0xA4D4,	//CJK UNIFIED IDEOGRAPH
0x5B54:0xA4D5,	//CJK UNIFIED IDEOGRAPH
0x5C11:0xA4D6,	//CJK UNIFIED IDEOGRAPH
0x5C24:0xA4D7,	//CJK UNIFIED IDEOGRAPH
0x5C3A:0xA4D8,	//CJK UNIFIED IDEOGRAPH
0x5C6F:0xA4D9,	//CJK UNIFIED IDEOGRAPH
0x5DF4:0xA4DA,	//CJK UNIFIED IDEOGRAPH
0x5E7B:0xA4DB,	//CJK UNIFIED IDEOGRAPH
0x5EFF:0xA4DC,	//CJK UNIFIED IDEOGRAPH
0x5F14:0xA4DD,	//CJK UNIFIED IDEOGRAPH
0x5F15:0xA4DE,	//CJK UNIFIED IDEOGRAPH
0x5FC3:0xA4DF,	//CJK UNIFIED IDEOGRAPH
0x6208:0xA4E0,	//CJK UNIFIED IDEOGRAPH
0x6236:0xA4E1,	//CJK UNIFIED IDEOGRAPH
0x624B:0xA4E2,	//CJK UNIFIED IDEOGRAPH
0x624E:0xA4E3,	//CJK UNIFIED IDEOGRAPH
0x652F:0xA4E4,	//CJK UNIFIED IDEOGRAPH
0x6587:0xA4E5,	//CJK UNIFIED IDEOGRAPH
0x6597:0xA4E6,	//CJK UNIFIED IDEOGRAPH
0x65A4:0xA4E7,	//CJK UNIFIED IDEOGRAPH
0x65B9:0xA4E8,	//CJK UNIFIED IDEOGRAPH
0x65E5:0xA4E9,	//CJK UNIFIED IDEOGRAPH
0x66F0:0xA4EA,	//CJK UNIFIED IDEOGRAPH
0x6708:0xA4EB,	//CJK UNIFIED IDEOGRAPH
0x6728:0xA4EC,	//CJK UNIFIED IDEOGRAPH
0x6B20:0xA4ED,	//CJK UNIFIED IDEOGRAPH
0x6B62:0xA4EE,	//CJK UNIFIED IDEOGRAPH
0x6B79:0xA4EF,	//CJK UNIFIED IDEOGRAPH
0x6BCB:0xA4F0,	//CJK UNIFIED IDEOGRAPH
0x6BD4:0xA4F1,	//CJK UNIFIED IDEOGRAPH
0x6BDB:0xA4F2,	//CJK UNIFIED IDEOGRAPH
0x6C0F:0xA4F3,	//CJK UNIFIED IDEOGRAPH
0x6C34:0xA4F4,	//CJK UNIFIED IDEOGRAPH
0x706B:0xA4F5,	//CJK UNIFIED IDEOGRAPH
0x722A:0xA4F6,	//CJK UNIFIED IDEOGRAPH
0x7236:0xA4F7,	//CJK UNIFIED IDEOGRAPH
0x723B:0xA4F8,	//CJK UNIFIED IDEOGRAPH
0x7247:0xA4F9,	//CJK UNIFIED IDEOGRAPH
0x7259:0xA4FA,	//CJK UNIFIED IDEOGRAPH
0x725B:0xA4FB,	//CJK UNIFIED IDEOGRAPH
0x72AC:0xA4FC,	//CJK UNIFIED IDEOGRAPH
0x738B:0xA4FD,	//CJK UNIFIED IDEOGRAPH
0x4E19:0xA4FE,	//CJK UNIFIED IDEOGRAPH
0x4E16:0xA540,	//CJK UNIFIED IDEOGRAPH
0x4E15:0xA541,	//CJK UNIFIED IDEOGRAPH
0x4E14:0xA542,	//CJK UNIFIED IDEOGRAPH
0x4E18:0xA543,	//CJK UNIFIED IDEOGRAPH
0x4E3B:0xA544,	//CJK UNIFIED IDEOGRAPH
0x4E4D:0xA545,	//CJK UNIFIED IDEOGRAPH
0x4E4F:0xA546,	//CJK UNIFIED IDEOGRAPH
0x4E4E:0xA547,	//CJK UNIFIED IDEOGRAPH
0x4EE5:0xA548,	//CJK UNIFIED IDEOGRAPH
0x4ED8:0xA549,	//CJK UNIFIED IDEOGRAPH
0x4ED4:0xA54A,	//CJK UNIFIED IDEOGRAPH
0x4ED5:0xA54B,	//CJK UNIFIED IDEOGRAPH
0x4ED6:0xA54C,	//CJK UNIFIED IDEOGRAPH
0x4ED7:0xA54D,	//CJK UNIFIED IDEOGRAPH
0x4EE3:0xA54E,	//CJK UNIFIED IDEOGRAPH
0x4EE4:0xA54F,	//CJK UNIFIED IDEOGRAPH
0x4ED9:0xA550,	//CJK UNIFIED IDEOGRAPH
0x4EDE:0xA551,	//CJK UNIFIED IDEOGRAPH
0x5145:0xA552,	//CJK UNIFIED IDEOGRAPH
0x5144:0xA553,	//CJK UNIFIED IDEOGRAPH
0x5189:0xA554,	//CJK UNIFIED IDEOGRAPH
0x518A:0xA555,	//CJK UNIFIED IDEOGRAPH
0x51AC:0xA556,	//CJK UNIFIED IDEOGRAPH
0x51F9:0xA557,	//CJK UNIFIED IDEOGRAPH
0x51FA:0xA558,	//CJK UNIFIED IDEOGRAPH
0x51F8:0xA559,	//CJK UNIFIED IDEOGRAPH
0x520A:0xA55A,	//CJK UNIFIED IDEOGRAPH
0x52A0:0xA55B,	//CJK UNIFIED IDEOGRAPH
0x529F:0xA55C,	//CJK UNIFIED IDEOGRAPH
0x5305:0xA55D,	//CJK UNIFIED IDEOGRAPH
0x5306:0xA55E,	//CJK UNIFIED IDEOGRAPH
0x5317:0xA55F,	//CJK UNIFIED IDEOGRAPH
0x531D:0xA560,	//CJK UNIFIED IDEOGRAPH
0x4EDF:0xA561,	//CJK UNIFIED IDEOGRAPH
0x534A:0xA562,	//CJK UNIFIED IDEOGRAPH
0x5349:0xA563,	//CJK UNIFIED IDEOGRAPH
0x5361:0xA564,	//CJK UNIFIED IDEOGRAPH
0x5360:0xA565,	//CJK UNIFIED IDEOGRAPH
0x536F:0xA566,	//CJK UNIFIED IDEOGRAPH
0x536E:0xA567,	//CJK UNIFIED IDEOGRAPH
0x53BB:0xA568,	//CJK UNIFIED IDEOGRAPH
0x53EF:0xA569,	//CJK UNIFIED IDEOGRAPH
0x53E4:0xA56A,	//CJK UNIFIED IDEOGRAPH
0x53F3:0xA56B,	//CJK UNIFIED IDEOGRAPH
0x53EC:0xA56C,	//CJK UNIFIED IDEOGRAPH
0x53EE:0xA56D,	//CJK UNIFIED IDEOGRAPH
0x53E9:0xA56E,	//CJK UNIFIED IDEOGRAPH
0x53E8:0xA56F,	//CJK UNIFIED IDEOGRAPH
0x53FC:0xA570,	//CJK UNIFIED IDEOGRAPH
0x53F8:0xA571,	//CJK UNIFIED IDEOGRAPH
0x53F5:0xA572,	//CJK UNIFIED IDEOGRAPH
0x53EB:0xA573,	//CJK UNIFIED IDEOGRAPH
0x53E6:0xA574,	//CJK UNIFIED IDEOGRAPH
0x53EA:0xA575,	//CJK UNIFIED IDEOGRAPH
0x53F2:0xA576,	//CJK UNIFIED IDEOGRAPH
0x53F1:0xA577,	//CJK UNIFIED IDEOGRAPH
0x53F0:0xA578,	//CJK UNIFIED IDEOGRAPH
0x53E5:0xA579,	//CJK UNIFIED IDEOGRAPH
0x53ED:0xA57A,	//CJK UNIFIED IDEOGRAPH
0x53FB:0xA57B,	//CJK UNIFIED IDEOGRAPH
0x56DB:0xA57C,	//CJK UNIFIED IDEOGRAPH
0x56DA:0xA57D,	//CJK UNIFIED IDEOGRAPH
0x5916:0xA57E,	//CJK UNIFIED IDEOGRAPH
0x592E:0xA5A1,	//CJK UNIFIED IDEOGRAPH
0x5931:0xA5A2,	//CJK UNIFIED IDEOGRAPH
0x5974:0xA5A3,	//CJK UNIFIED IDEOGRAPH
0x5976:0xA5A4,	//CJK UNIFIED IDEOGRAPH
0x5B55:0xA5A5,	//CJK UNIFIED IDEOGRAPH
0x5B83:0xA5A6,	//CJK UNIFIED IDEOGRAPH
0x5C3C:0xA5A7,	//CJK UNIFIED IDEOGRAPH
0x5DE8:0xA5A8,	//CJK UNIFIED IDEOGRAPH
0x5DE7:0xA5A9,	//CJK UNIFIED IDEOGRAPH
0x5DE6:0xA5AA,	//CJK UNIFIED IDEOGRAPH
0x5E02:0xA5AB,	//CJK UNIFIED IDEOGRAPH
0x5E03:0xA5AC,	//CJK UNIFIED IDEOGRAPH
0x5E73:0xA5AD,	//CJK UNIFIED IDEOGRAPH
0x5E7C:0xA5AE,	//CJK UNIFIED IDEOGRAPH
0x5F01:0xA5AF,	//CJK UNIFIED IDEOGRAPH
0x5F18:0xA5B0,	//CJK UNIFIED IDEOGRAPH
0x5F17:0xA5B1,	//CJK UNIFIED IDEOGRAPH
0x5FC5:0xA5B2,	//CJK UNIFIED IDEOGRAPH
0x620A:0xA5B3,	//CJK UNIFIED IDEOGRAPH
0x6253:0xA5B4,	//CJK UNIFIED IDEOGRAPH
0x6254:0xA5B5,	//CJK UNIFIED IDEOGRAPH
0x6252:0xA5B6,	//CJK UNIFIED IDEOGRAPH
0x6251:0xA5B7,	//CJK UNIFIED IDEOGRAPH
0x65A5:0xA5B8,	//CJK UNIFIED IDEOGRAPH
0x65E6:0xA5B9,	//CJK UNIFIED IDEOGRAPH
0x672E:0xA5BA,	//CJK UNIFIED IDEOGRAPH
0x672C:0xA5BB,	//CJK UNIFIED IDEOGRAPH
0x672A:0xA5BC,	//CJK UNIFIED IDEOGRAPH
0x672B:0xA5BD,	//CJK UNIFIED IDEOGRAPH
0x672D:0xA5BE,	//CJK UNIFIED IDEOGRAPH
0x6B63:0xA5BF,	//CJK UNIFIED IDEOGRAPH
0x6BCD:0xA5C0,	//CJK UNIFIED IDEOGRAPH
0x6C11:0xA5C1,	//CJK UNIFIED IDEOGRAPH
0x6C10:0xA5C2,	//CJK UNIFIED IDEOGRAPH
0x6C38:0xA5C3,	//CJK UNIFIED IDEOGRAPH
0x6C41:0xA5C4,	//CJK UNIFIED IDEOGRAPH
0x6C40:0xA5C5,	//CJK UNIFIED IDEOGRAPH
