//
//    Name:     cp932 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          04/15/98
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp932 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp932 order
//
0x0000:0x00,	//NULL
0x305B:0x82B9,	//HIRAGANA LETTER SE
0x305C:0x82BA,	//HIRAGANA LETTER ZE
0x305D:0x82BB,	//HIRAGANA LETTER SO
0x305E:0x82BC,	//HIRAGANA LETTER ZO
0x305F:0x82BD,	//HIRAGANA LETTER TA
0x3060:0x82BE,	//HIRAGANA LETTER DA
0x3061:0x82BF,	//HIRAGANA LETTER TI
0x3062:0x82C0,	//HIRAGANA LETTER DI
0x3063:0x82C1,	//HIRAGANA LETTER SMALL TU
0x3064:0x82C2,	//HIRAGANA LETTER TU
0x3065:0x82C3,	//HIRAGANA LETTER DU
0x3066:0x82C4,	//HIRAGANA LETTER TE
0x3067:0x82C5,	//HIRAGANA LETTER DE
0x3068:0x82C6,	//HIRAGANA LETTER TO
0x3069:0x82C7,	//HIRAGANA LETTER DO
0x306A:0x82C8,	//HIRAGANA LETTER NA
0x306B:0x82C9,	//HIRAGANA LETTER NI
0x306C:0x82CA,	//HIRAGANA LETTER NU
0x306D:0x82CB,	//HIRAGANA LETTER NE
0x306E:0x82CC,	//HIRAGANA LETTER NO
0x306F:0x82CD,	//HIRAGANA LETTER HA
0x3070:0x82CE,	//HIRAGANA LETTER BA
0x3071:0x82CF,	//HIRAGANA LETTER PA
0x3072:0x82D0,	//HIRAGANA LETTER HI
0x3073:0x82D1,	//HIRAGANA LETTER BI
0x3074:0x82D2,	//HIRAGANA LETTER PI
0x3075:0x82D3,	//HIRAGANA LETTER HU
0x3076:0x82D4,	//HIRAGANA LETTER BU
0x3077:0x82D5,	//HIRAGANA LETTER PU
0x3078:0x82D6,	//HIRAGANA LETTER HE
0x3079:0x82D7,	//HIRAGANA LETTER BE
0x307A:0x82D8,	//HIRAGANA LETTER PE
0x307B:0x82D9,	//HIRAGANA LETTER HO
0x307C:0x82DA,	//HIRAGANA LETTER BO
0x307D:0x82DB,	//HIRAGANA LETTER PO
0x307E:0x82DC,	//HIRAGANA LETTER MA
0x307F:0x82DD,	//HIRAGANA LETTER MI
0x3080:0x82DE,	//HIRAGANA LETTER MU
0x3081:0x82DF,	//HIRAGANA LETTER ME
0x3082:0x82E0,	//HIRAGANA LETTER MO
0x3083:0x82E1,	//HIRAGANA LETTER SMALL YA
0x3084:0x82E2,	//HIRAGANA LETTER YA
0x3085:0x82E3,	//HIRAGANA LETTER SMALL YU
0x3086:0x82E4,	//HIRAGANA LETTER YU
0x3087:0x82E5,	//HIRAGANA LETTER SMALL YO
0x3088:0x82E6,	//HIRAGANA LETTER YO
0x3089:0x82E7,	//HIRAGANA LETTER RA
0x308A:0x82E8,	//HIRAGANA LETTER RI
0x308B:0x82E9,	//HIRAGANA LETTER RU
0x308C:0x82EA,	//HIRAGANA LETTER RE
0x308D:0x82EB,	//HIRAGANA LETTER RO
0x308E:0x82EC,	//HIRAGANA LETTER SMALL WA
0x308F:0x82ED,	//HIRAGANA LETTER WA
0x3090:0x82EE,	//HIRAGANA LETTER WI
0x3091:0x82EF,	//HIRAGANA LETTER WE
0x3092:0x82F0,	//HIRAGANA LETTER WO
0x3093:0x82F1,	//HIRAGANA LETTER N
0x30A1:0x8340,	//KATAKANA LETTER SMALL A
0x30A2:0x8341,	//KATAKANA LETTER A
0x30A3:0x8342,	//KATAKANA LETTER SMALL I
0x30A4:0x8343,	//KATAKANA LETTER I
0x30A5:0x8344,	//KATAKANA LETTER SMALL U
0x30A6:0x8345,	//KATAKANA LETTER U
0x30A7:0x8346,	//KATAKANA LETTER SMALL E
0x30A8:0x8347,	//KATAKANA LETTER E
0x30A9:0x8348,	//KATAKANA LETTER SMALL O
0x30AA:0x8349,	//KATAKANA LETTER O
0x30AB:0x834A,	//KATAKANA LETTER KA
0x30AC:0x834B,	//KATAKANA LETTER GA
0x30AD:0x834C,	//KATAKANA LETTER KI
0x30AE:0x834D,	//KATAKANA LETTER GI
0x30AF:0x834E,	//KATAKANA LETTER KU
0x30B0:0x834F,	//KATAKANA LETTER GU
0x30B1:0x8350,	//KATAKANA LETTER KE
0x30B2:0x8351,	//KATAKANA LETTER GE
0x30B3:0x8352,	//KATAKANA LETTER KO
0x30B4:0x8353,	//KATAKANA LETTER GO
0x30B5:0x8354,	//KATAKANA LETTER SA
0x30B6:0x8355,	//KATAKANA LETTER ZA
0x30B7:0x8356,	//KATAKANA LETTER SI
0x30B8:0x8357,	//KATAKANA LETTER ZI
0x30B9:0x8358,	//KATAKANA LETTER SU
0x30BA:0x8359,	//KATAKANA LETTER ZU
0x30BB:0x835A,	//KATAKANA LETTER SE
0x30BC:0x835B,	//KATAKANA LETTER ZE
0x30BD:0x835C,	//KATAKANA LETTER SO
0x30BE:0x835D,	//KATAKANA LETTER ZO
0x30BF:0x835E,	//KATAKANA LETTER TA
0x30C0:0x835F,	//KATAKANA LETTER DA
0x30C1:0x8360,	//KATAKANA LETTER TI
0x30C2:0x8361,	//KATAKANA LETTER DI
0x30C3:0x8362,	//KATAKANA LETTER SMALL TU
0x30C4:0x8363,	//KATAKANA LETTER TU
0x30C5:0x8364,	//KATAKANA LETTER DU
0x30C6:0x8365,	//KATAKANA LETTER TE
0x30C7:0x8366,	//KATAKANA LETTER DE
0x30C8:0x8367,	//KATAKANA LETTER TO
0x30C9:0x8368,	//KATAKANA LETTER DO
0x30CA:0x8369,	//KATAKANA LETTER NA
0x30CB:0x836A,	//KATAKANA LETTER NI
0x30CC:0x836B,	//KATAKANA LETTER NU
0x30CD:0x836C,	//KATAKANA LETTER NE
0x30CE:0x836D,	//KATAKANA LETTER NO
0x30CF:0x836E,	//KATAKANA LETTER HA
0x30D0:0x836F,	//KATAKANA LETTER BA
0x30D1:0x8370,	//KATAKANA LETTER PA
0x30D2:0x8371,	//KATAKANA LETTER HI
0x30D3:0x8372,	//KATAKANA LETTER BI
0x30D4:0x8373,	//KATAKANA LETTER PI
0x30D5:0x8374,	//KATAKANA LETTER HU
0x30D6:0x8375,	//KATAKANA LETTER BU
0x30D7:0x8376,	//KATAKANA LETTER PU
0x30D8:0x8377,	//KATAKANA LETTER HE
0x30D9:0x8378,	//KATAKANA LETTER BE
0x30DA:0x8379,	//KATAKANA LETTER PE
0x30DB:0x837A,	//KATAKANA LETTER HO
0x30DC:0x837B,	//KATAKANA LETTER BO
0x30DD:0x837C,	//KATAKANA LETTER PO
0x30DE:0x837D,	//KATAKANA LETTER MA
0x30DF:0x837E,	//KATAKANA LETTER MI
0x30E0:0x8380,	//KATAKANA LETTER MU
0x30E1:0x8381,	//KATAKANA LETTER ME
0x30E2:0x8382,	//KATAKANA LETTER MO
0x30E3:0x8383,	//KATAKANA LETTER SMALL YA
0x30E4:0x8384,	//KATAKANA LETTER YA
0x30E5:0x8385,	//KATAKANA LETTER SMALL YU
0x30E6:0x8386,	//KATAKANA LETTER YU
0x30E7:0x8387,	//KATAKANA LETTER SMALL YO
0x30E8:0x8388,	//KATAKANA LETTER YO
0x30E9:0x8389,	//KATAKANA LETTER RA
0x30EA:0x838A,	//KATAKANA LETTER RI
0x30EB:0x838B,	//KATAKANA LETTER RU
0x30EC:0x838C,	//KATAKANA LETTER RE
0x30ED:0x838D,	//KATAKANA LETTER RO
0x30EE:0x838E,	//KATAKANA LETTER SMALL WA
0x30EF:0x838F,	//KATAKANA LETTER WA
0x30F0:0x8390,	//KATAKANA LETTER WI
0x30F1:0x8391,	//KATAKANA LETTER WE
0x30F2:0x8392,	//KATAKANA LETTER WO
0x30F3:0x8393,	//KATAKANA LETTER N
0x30F4:0x8394,	//KATAKANA LETTER VU
0x30F5:0x8395,	//KATAKANA LETTER SMALL KA
0x30F6:0x8396,	//KATAKANA LETTER SMALL KE
0x0391:0x839F,	//GREEK CAPITAL LETTER ALPHA
0x0392:0x83A0,	//GREEK CAPITAL LETTER BETA
0x0393:0x83A1,	//GREEK CAPITAL LETTER GAMMA
0x0394:0x83A2,	//GREEK CAPITAL LETTER DELTA
0x0395:0x83A3,	//GREEK CAPITAL LETTER EPSILON
0x0396:0x83A4,	//GREEK CAPITAL LETTER ZETA
0x0397:0x83A5,	//GREEK CAPITAL LETTER ETA
0x0398:0x83A6,	//GREEK CAPITAL LETTER THETA
0x0399:0x83A7,	//GREEK CAPITAL LETTER IOTA
0x039A:0x83A8,	//GREEK CAPITAL LETTER KAPPA
0x039B:0x83A9,	//GREEK CAPITAL LETTER LAMDA
0x039C:0x83AA,	//GREEK CAPITAL LETTER MU
0x039D:0x83AB,	//GREEK CAPITAL LETTER NU
0x039E:0x83AC,	//GREEK CAPITAL LETTER XI
0x039F:0x83AD,	//GREEK CAPITAL LETTER OMICRON
0x03A0:0x83AE,	//GREEK CAPITAL LETTER PI
0x03A1:0x83AF,	//GREEK CAPITAL LETTER RHO
0x03A3:0x83B0,	//GREEK CAPITAL LETTER SIGMA
0x03A4:0x83B1,	//GREEK CAPITAL LETTER TAU
0x03A5:0x83B2,	//GREEK CAPITAL LETTER UPSILON
0x03A6:0x83B3,	//GREEK CAPITAL LETTER PHI
0x03A7:0x83B4,	//GREEK CAPITAL LETTER CHI
0x03A8:0x83B5,	//GREEK CAPITAL LETTER PSI
0x03A9:0x83B6,	//GREEK CAPITAL LETTER OMEGA
0x03B1:0x83BF,	//GREEK SMALL LETTER ALPHA
0x03B2:0x83C0,	//GREEK SMALL LETTER BETA
0x03B3:0x83C1,	//GREEK SMALL LETTER GAMMA
0x03B4:0x83C2,	//GREEK SMALL LETTER DELTA
0x03B5:0x83C3,	//GREEK SMALL LETTER EPSILON
0x03B6:0x83C4,	//GREEK SMALL LETTER ZETA
0x03B7:0x83C5,	//GREEK SMALL LETTER ETA
0x03B8:0x83C6,	//GREEK SMALL LETTER THETA
0x03B9:0x83C7,	//GREEK SMALL LETTER IOTA
0x03BA:0x83C8,	//GREEK SMALL LETTER KAPPA
0x03BB:0x83C9,	//GREEK SMALL LETTER LAMDA
0x03BC:0x83CA,	//GREEK SMALL LETTER MU
0x03BD:0x83CB,	//GREEK SMALL LETTER NU
0x03BE:0x83CC,	//GREEK SMALL LETTER XI
0x03BF:0x83CD,	//GREEK SMALL LETTER OMICRON
0x03C0:0x83CE,	//GREEK SMALL LETTER PI
0x03C1:0x83CF,	//GREEK SMALL LETTER RHO
0x03C3:0x83D0,	//GREEK SMALL LETTER SIGMA
0x03C4:0x83D1,	//GREEK SMALL LETTER TAU
0x03C5:0x83D2,	//GREEK SMALL LETTER UPSILON
0x03C6:0x83D3,	//GREEK SMALL LETTER PHI
0x03C7:0x83D4,	//GREEK SMALL LETTER CHI
0x03C8:0x83D5,	//GREEK SMALL LETTER PSI
0x03C9:0x83D6,	//GREEK SMALL LETTER OMEGA
0x0410:0x8440,	//CYRILLIC CAPITAL LETTER A
0x0411:0x8441,	//CYRILLIC CAPITAL LETTER BE
0x0412:0x8442,	//CYRILLIC CAPITAL LETTER VE
0x0413:0x8443,	//CYRILLIC CAPITAL LETTER GHE
0x0414:0x8444,	//CYRILLIC CAPITAL LETTER DE
0x0415:0x8445,	//CYRILLIC CAPITAL LETTER IE
0x0401:0x8446,	//CYRILLIC CAPITAL LETTER IO
0x0416:0x8447,	//CYRILLIC CAPITAL LETTER ZHE
0x0417:0x8448,	//CYRILLIC CAPITAL LETTER ZE
0x0418:0x8449,	//CYRILLIC CAPITAL LETTER I
0x0419:0x844A,	//CYRILLIC CAPITAL LETTER SHORT I
0x041A:0x844B,	//CYRILLIC CAPITAL LETTER KA
0x041B:0x844C,	//CYRILLIC CAPITAL LETTER EL
0x041C:0x844D,	//CYRILLIC CAPITAL LETTER EM
0x041D:0x844E,	//CYRILLIC CAPITAL LETTER EN
0x041E:0x844F,	//CYRILLIC CAPITAL LETTER O
0x041F:0x8450,	//CYRILLIC CAPITAL LETTER PE
0x0420:0x8451,	//CYRILLIC CAPITAL LETTER ER
0x0421:0x8452,	//CYRILLIC CAPITAL LETTER ES
0x0422:0x8453,	//CYRILLIC CAPITAL LETTER TE
0x0423:0x8454,	//CYRILLIC CAPITAL LETTER U
0x0424:0x8455,	//CYRILLIC CAPITAL LETTER EF
0x0425:0x8456,	//CYRILLIC CAPITAL LETTER HA
0x0426:0x8457,	//CYRILLIC CAPITAL LETTER TSE
0x0427:0x8458,	//CYRILLIC CAPITAL LETTER CHE
0x0428:0x8459,	//CYRILLIC CAPITAL LETTER SHA
0x0429:0x845A,	//CYRILLIC CAPITAL LETTER SHCHA
0x042A:0x845B,	//CYRILLIC CAPITAL LETTER HARD SIGN
0x042B:0x845C,	//CYRILLIC CAPITAL LETTER YERU
0x042C:0x845D,	//CYRILLIC CAPITAL LETTER SOFT SIGN
0x042D:0x845E,	//CYRILLIC CAPITAL LETTER E
0x042E:0x845F,	//CYRILLIC CAPITAL LETTER YU
0x042F:0x8460,	//CYRILLIC CAPITAL LETTER YA
0x0430:0x8470,	//CYRILLIC SMALL LETTER A
0x0431:0x8471,	//CYRILLIC SMALL LETTER BE
0x0432:0x8472,	//CYRILLIC SMALL LETTER VE
0x0433:0x8473,	//CYRILLIC SMALL LETTER GHE
0x0434:0x8474,	//CYRILLIC SMALL LETTER DE
0x0435:0x8475,	//CYRILLIC SMALL LETTER IE
0x0451:0x8476,	//CYRILLIC SMALL LETTER IO
0x0436:0x8477,	//CYRILLIC SMALL LETTER ZHE
0x0437:0x8478,	//CYRILLIC SMALL LETTER ZE
0x0438:0x8479,	//CYRILLIC SMALL LETTER I
0x0439:0x847A,	//CYRILLIC SMALL LETTER SHORT I
0x043A:0x847B,	//CYRILLIC SMALL LETTER KA
0x043B:0x847C,	//CYRILLIC SMALL LETTER EL
0x043C:0x847D,	//CYRILLIC SMALL LETTER EM
0x043D:0x847E,	//CYRILLIC SMALL LETTER EN
0x043E:0x8480,	//CYRILLIC SMALL LETTER O
0x043F:0x8481,	//CYRILLIC SMALL LETTER PE
0x0440:0x8482,	//CYRILLIC SMALL LETTER ER
0x0441:0x8483,	//CYRILLIC SMALL LETTER ES
0x0442:0x8484,	//CYRILLIC SMALL LETTER TE
0x0443:0x8485,	//CYRILLIC SMALL LETTER U
0x0444:0x8486,	//CYRILLIC SMALL LETTER EF
0x0445:0x8487,	//CYRILLIC SMALL LETTER HA
0x0446:0x8488,	//CYRILLIC SMALL LETTER TSE
0x0447:0x8489,	//CYRILLIC SMALL LETTER CHE
0x0448:0x848A,	//CYRILLIC SMALL LETTER SHA
0x0449:0x848B,	//CYRILLIC SMALL LETTER SHCHA
0x044A:0x848C,	//CYRILLIC SMALL LETTER HARD SIGN
0x044B:0x848D,	//CYRILLIC SMALL LETTER YERU
0x044C:0x848E,	//CYRILLIC SMALL LETTER SOFT SIGN
0x044D:0x848F,	//CYRILLIC SMALL LETTER E
0x044E:0x8490,	//CYRILLIC SMALL LETTER YU
0x044F:0x8491,	//CYRILLIC SMALL LETTER YA
0x2500:0x849F,	//BOX DRAWINGS LIGHT HORIZONTAL
0x2502:0x84A0,	//BOX DRAWINGS LIGHT VERTICAL
0x250C:0x84A1,	//BOX DRAWINGS LIGHT DOWN AND RIGHT
0x2510:0x84A2,	//BOX DRAWINGS LIGHT DOWN AND LEFT
0x2518:0x84A3,	//BOX DRAWINGS LIGHT UP AND LEFT
0x2514:0x84A4,	//BOX DRAWINGS LIGHT UP AND RIGHT
0x251C:0x84A5,	//BOX DRAWINGS LIGHT VERTICAL AND RIGHT
0x252C:0x84A6,	//BOX DRAWINGS LIGHT DOWN AND HORIZONTAL
0x2524:0x84A7,	//BOX DRAWINGS LIGHT VERTICAL AND LEFT
0x2534:0x84A8,	//BOX DRAWINGS LIGHT UP AND HORIZONTAL
0x253C:0x84A9,	//BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL
0x2501:0x84AA,	//BOX DRAWINGS HEAVY HORIZONTAL
0x2503:0x84AB,	//BOX DRAWINGS HEAVY VERTICAL
0x250F:0x84AC,	//BOX DRAWINGS HEAVY DOWN AND RIGHT
0x2513:0x84AD,	//BOX DRAWINGS HEAVY DOWN AND LEFT
0x251B:0x84AE,	//BOX DRAWINGS HEAVY UP AND LEFT
0x2517:0x84AF,	//BOX DRAWINGS HEAVY UP AND RIGHT
0x2523:0x84B0,	//BOX DRAWINGS HEAVY VERTICAL AND RIGHT
0x2533:0x84B1,	//BOX DRAWINGS HEAVY DOWN AND HORIZONTAL
0x252B:0x84B2,	//BOX DRAWINGS HEAVY VERTICAL AND LEFT
0x253B:0x84B3,	//BOX DRAWINGS HEAVY UP AND HORIZONTAL
0x254B:0x84B4,	//BOX DRAWINGS HEAVY VERTICAL AND HORIZONTAL
0x2520:0x84B5,	//BOX DRAWINGS VERTICAL HEAVY AND RIGHT LIGHT
0x252F:0x84B6,	//BOX DRAWINGS DOWN LIGHT AND HORIZONTAL HEAVY
0x2528:0x84B7,	//BOX DRAWINGS VERTICAL HEAVY AND LEFT LIGHT
0x2537:0x84B8,	//BOX DRAWINGS UP LIGHT AND HORIZONTAL HEAVY
0x253F:0x84B9,	//BOX DRAWINGS VERTICAL LIGHT AND HORIZONTAL HEAVY
0x251D:0x84BA,	//BOX DRAWINGS VERTICAL LIGHT AND RIGHT HEAVY
0x2530:0x84BB,	//BOX DRAWINGS DOWN HEAVY AND HORIZONTAL LIGHT
0x2525:0x84BC,	//BOX DRAWINGS VERTICAL LIGHT AND LEFT HEAVY
0x2538:0x84BD,	//BOX DRAWINGS UP HEAVY AND HORIZONTAL LIGHT
0x2542:0x84BE,	//BOX DRAWINGS VERTICAL HEAVY AND HORIZONTAL LIGHT
0x2460:0x8740,	//CIRCLED DIGIT ONE
0x2461:0x8741,	//CIRCLED DIGIT TWO
0x2462:0x8742,	//CIRCLED DIGIT THREE
0x2463:0x8743,	//CIRCLED DIGIT FOUR
0x2464:0x8744,	//CIRCLED DIGIT FIVE
0x2465:0x8745,	//CIRCLED DIGIT SIX
0x2466:0x8746,	//CIRCLED DIGIT SEVEN
0x2467:0x8747,	//CIRCLED DIGIT EIGHT
0x2468:0x8748,	//CIRCLED DIGIT NINE
0x2469:0x8749,	//CIRCLED NUMBER TEN
0x246A:0x874A,	//CIRCLED NUMBER ELEVEN
0x246B:0x874B,	//CIRCLED NUMBER TWELVE
0x246C:0x874C,	//CIRCLED NUMBER THIRTEEN
0x246D:0x874D,	//CIRCLED NUMBER FOURTEEN
0x246E:0x874E,	//CIRCLED NUMBER FIFTEEN
0x246F:0x874F,	//CIRCLED NUMBER SIXTEEN
0x2470:0x8750,	//CIRCLED NUMBER SEVENTEEN
0x2471:0x8751,	//CIRCLED NUMBER EIGHTEEN
0x2472:0x8752,	//CIRCLED NUMBER NINETEEN
0x2473:0x8753,	//CIRCLED NUMBER TWENTY
0x2160:0x8754,	//ROMAN NUMERAL ONE
0x2161:0x8755,	//ROMAN NUMERAL TWO
0x2162:0x8756,	//ROMAN NUMERAL THREE
0x2163:0x8757,	//ROMAN NUMERAL FOUR
0x2164:0x8758,	//ROMAN NUMERAL FIVE
0x2165:0x8759,	//ROMAN NUMERAL SIX
0x2166:0x875A,	//ROMAN NUMERAL SEVEN
0x2167:0x875B,	//ROMAN NUMERAL EIGHT
0x2168:0x875C,	//ROMAN NUMERAL NINE
0x2169:0x875D,	//ROMAN NUMERAL TEN
0x3349:0x875F,	//SQUARE MIRI
0x3314:0x8760,	//SQUARE KIRO
0x3322:0x8761,	//SQUARE SENTI
0x334D:0x8762,	//SQUARE MEETORU
0x3318:0x8763,	//SQUARE GURAMU
0x3327:0x8764,	//SQUARE TON
0x3303:0x8765,	//SQUARE AARU
0x3336:0x8766,	//SQUARE HEKUTAARU
0x3351:0x8767,	//SQUARE RITTORU
0x3357:0x8768,	//SQUARE WATTO
0x330D:0x8769,	//SQUARE KARORII
0x3326:0x876A,	//SQUARE DORU
0x3323:0x876B,	//SQUARE SENTO
0x332B:0x876C,	//SQUARE PAASENTO
0x334A:0x876D,	//SQUARE MIRIBAARU
0x333B:0x876E,	//SQUARE PEEZI
0x339C:0x876F,	//SQUARE MM
0x339D:0x8770,	//SQUARE CM
0x339E:0x8771,	//SQUARE KM
0x338E:0x8772,	//SQUARE MG
0x338F:0x8773,	//SQUARE KG
0x33C4:0x8774,	//SQUARE CC
0x33A1:0x8775,	//SQUARE M SQUARED
0x337B:0x877E,	//SQUARE ERA NAME HEISEI
0x301D:0x8780,	//REVERSED DOUBLE PRIME QUOTATION MARK
0x301F:0x8781,	//LOW DOUBLE PRIME QUOTATION MARK
0x2116:0x8782,	//NUMERO SIGN
0x33CD:0x8783,	//SQUARE KK
0x2121:0x8784,	//TELEPHONE SIGN
0x32A4:0x8785,	//CIRCLED IDEOGRAPH HIGH
0x32A5:0x8786,	//CIRCLED IDEOGRAPH CENTRE
0x32A6:0x8787,	//CIRCLED IDEOGRAPH LOW
0x32A7:0x8788,	//CIRCLED IDEOGRAPH LEFT
0x32A8:0x8789,	//CIRCLED IDEOGRAPH RIGHT
0x3231:0x878A,	//PARENTHESIZED IDEOGRAPH STOCK
0x3232:0x878B,	//PARENTHESIZED IDEOGRAPH HAVE
0x3239:0x878C,	//PARENTHESIZED IDEOGRAPH REPRESENT
0x337E:0x878D,	//SQUARE ERA NAME MEIZI
0x337D:0x878E,	//SQUARE ERA NAME TAISYOU
0x337C:0x878F,	//SQUARE ERA NAME SYOUWA
0x2252:0x8790,	//APPROXIMATELY EQUAL TO OR THE IMAGE OF
0x2261:0x8791,	//IDENTICAL TO
0x222B:0x8792,	//INTEGRAL
0x222E:0x8793,	//CONTOUR INTEGRAL
0x2211:0x8794,	//N-ARY SUMMATION
0x221A:0x8795,	//SQUARE ROOT
0x22A5:0x8796,	//UP TACK
0x2220:0x8797,	//ANGLE
0x221F:0x8798,	//RIGHT ANGLE
0x22BF:0x8799,	//RIGHT TRIANGLE
0x2235:0x879A,	//BECAUSE
0x2229:0x879B,	//INTERSECTION
0x222A:0x879C,	//UNION
0x4E9C:0x889F,	//CJK UNIFIED IDEOGRAPH
0x5516:0x88A0,	//CJK UNIFIED IDEOGRAPH
0x5A03:0x88A1,	//CJK UNIFIED IDEOGRAPH
0x963F:0x88A2,	//CJK UNIFIED IDEOGRAPH
0x54C0:0x88A3,	//CJK UNIFIED IDEOGRAPH
0x611B:0x88A4,	//CJK UNIFIED IDEOGRAPH
0x6328:0x88A5,	//CJK UNIFIED IDEOGRAPH
0x59F6:0x88A6,	//CJK UNIFIED IDEOGRAPH
0x9022:0x88A7,	//CJK UNIFIED IDEOGRAPH
0x8475:0x88A8,	//CJK UNIFIED IDEOGRAPH
0x831C:0x88A9,	//CJK UNIFIED IDEOGRAPH
0x7A50:0x88AA,	//CJK UNIFIED IDEOGRAPH
0x60AA:0x88AB,	//CJK UNIFIED IDEOGRAPH
0x63E1:0x88AC,	//CJK UNIFIED IDEOGRAPH
0x6E25:0x88AD,	//CJK UNIFIED IDEOGRAPH
0x65ED:0x88AE,	//CJK UNIFIED IDEOGRAPH
0x8466:0x88AF,	//CJK UNIFIED IDEOGRAPH
0x82A6:0x88B0,	//CJK UNIFIED IDEOGRAPH
0x9BF5:0x88B1,	//CJK UNIFIED IDEOGRAPH
0x6893:0x88B2,	//CJK UNIFIED IDEOGRAPH
0x5727:0x88B3,	//CJK UNIFIED IDEOGRAPH
0x65A1:0x88B4,	//CJK UNIFIED IDEOGRAPH
0x6271:0x88B5,	//CJK UNIFIED IDEOGRAPH
0x5B9B:0x88B6,	//CJK UNIFIED IDEOGRAPH
0x59D0:0x88B7,	//CJK UNIFIED IDEOGRAPH
0x867B:0x88B8,	//CJK UNIFIED IDEOGRAPH
0x98F4:0x88B9,	//CJK UNIFIED IDEOGRAPH
0x7D62:0x88BA,	//CJK UNIFIED IDEOGRAPH
0x7DBE:0x88BB,	//CJK UNIFIED IDEOGRAPH
0x9B8E:0x88BC,	//CJK UNIFIED IDEOGRAPH
0x6216:0x88BD,	//CJK UNIFIED IDEOGRAPH
0x7C9F:0x88BE,	//CJK UNIFIED IDEOGRAPH
0x88B7:0x88BF,	//CJK UNIFIED IDEOGRAPH
0x5B89:0x88C0,	//CJK UNIFIED IDEOGRAPH
0x5EB5:0x88C1,	//CJK UNIFIED IDEOGRAPH
0x6309:0x88C2,	//CJK UNIFIED IDEOGRAPH
0x6697:0x88C3,	//CJK UNIFIED IDEOGRAPH
0x6848:0x88C4,	//CJK UNIFIED IDEOGRAPH
0x95C7:0x88C5,	//CJK UNIFIED IDEOGRAPH
0x978D:0x88C6,	//CJK UNIFIED IDEOGRAPH
0x674F:0x88C7,	//CJK UNIFIED IDEOGRAPH
0x4EE5:0x88C8,	//CJK UNIFIED IDEOGRAPH
0x4F0A:0x88C9,	//CJK UNIFIED IDEOGRAPH
0x4F4D:0x88CA,	//CJK UNIFIED IDEOGRAPH
0x4F9D:0x88CB,	//CJK UNIFIED IDEOGRAPH
0x5049:0x88CC,	//CJK UNIFIED IDEOGRAPH
0x56F2:0x88CD,	//CJK UNIFIED IDEOGRAPH
0x5937:0x88CE,	//CJK UNIFIED IDEOGRAPH
0x59D4:0x88CF,	//CJK UNIFIED IDEOGRAPH
0x5A01:0x88D0,	//CJK UNIFIED IDEOGRAPH
0x5C09:0x88D1,	//CJK UNIFIED IDEOGRAPH
0x60DF:0x88D2,	//CJK UNIFIED IDEOGRAPH
0x610F:0x88D3,	//CJK UNIFIED IDEOGRAPH
0x6170:0x88D4,	//CJK UNIFIED IDEOGRAPH
0x6613:0x88D5,	//CJK UNIFIED IDEOGRAPH
0x6905:0x88D6,	//CJK UNIFIED IDEOGRAPH
0x70BA:0x88D7,	//CJK UNIFIED IDEOGRAPH
0x754F:0x88D8,	//CJK UNIFIED IDEOGRAPH
0x7570:0x88D9,	//CJK UNIFIED IDEOGRAPH
0x79FB:0x88DA,	//CJK UNIFIED IDEOGRAPH
0x7DAD:0x88DB,	//CJK UNIFIED IDEOGRAPH
0x7DEF:0x88DC,	//CJK UNIFIED IDEOGRAPH
0x80C3:0x88DD,	//CJK UNIFIED IDEOGRAPH
0x840E:0x88DE,	//CJK UNIFIED IDEOGRAPH
0x8863:0x88DF,	//CJK UNIFIED IDEOGRAPH
0x8B02:0x88E0,	//CJK UNIFIED IDEOGRAPH
0x9055:0x88E1,	//CJK UNIFIED IDEOGRAPH
0x907A:0x88E2,	//CJK UNIFIED IDEOGRAPH
0x533B:0x88E3,	//CJK UNIFIED IDEOGRAPH
0x4E95:0x88E4,	//CJK UNIFIED IDEOGRAPH
0x4EA5:0x88E5,	//CJK UNIFIED IDEOGRAPH
0x57DF:0x88E6,	//CJK UNIFIED IDEOGRAPH
0x80B2:0x88E7,	//CJK UNIFIED IDEOGRAPH
0x90C1:0x88E8,	//CJK UNIFIED IDEOGRAPH
0x78EF:0x88E9,	//CJK UNIFIED IDEOGRAPH
0x4E00:0x88EA,	//CJK UNIFIED IDEOGRAPH
0x58F1:0x88EB,	//CJK UNIFIED IDEOGRAPH
0x6EA2:0x88EC,	//CJK UNIFIED IDEOGRAPH
0x9038:0x88ED,	//CJK UNIFIED IDEOGRAPH
0x7A32:0x88EE,	//CJK UNIFIED IDEOGRAPH
0x8328:0x88EF,	//CJK UNIFIED IDEOGRAPH
0x828B:0x88F0,	//CJK UNIFIED IDEOGRAPH
0x9C2F:0x88F1,	//CJK UNIFIED IDEOGRAPH
0x5141:0x88F2,	//CJK UNIFIED IDEOGRAPH
0x5370:0x88F3,	//CJK UNIFIED IDEOGRAPH
